bank_version,candidate_id,candidate_group_id,descriptor_family,output_name,unit,source_population,aggregation_formula,applicable_family,direct_or_derived,source_bank,source_value_table,technical_role,qualification_status,confidence_status,later_evaluation_role,active_feature,promoted,y_evidence,notes,model_count,finite_count,unique_count,unified_block_id,unified_block_member_count,unified_edge_degree,operational_grade,literature_anchor,anchor_scope,predecessor_unified_block_id
XREG-v2.7-TECHNICAL,RAW-X046::overlay_union_pixel_count_axial_position_excess_kurtosis,RAW-X046,overlay_axial_position_shape,overlay_union_pixel_count_axial_position_excess_kurtosis,dimensionless,800-pair overlay union-pixel-count ordered profile,sum(p*((z_norm-mu)/sigma)^4)-3,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM110_axial_shape_entropy_batch,PRM110_axial_shape_entropy_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM110 axial-position shape/entropy cohort; no y, selection or promotion",58,58,58,U111-BLK-006,3,2,B,LIT-X028,normalized 1D axial distribution statistic only; not a full 3D topology estimator,U111-BLK-006
XREG-v2.7-TECHNICAL,RAW-X046::overlay_union_pixel_count_axial_position_skewness,RAW-X046,overlay_axial_position_shape,overlay_union_pixel_count_axial_position_skewness,dimensionless,800-pair overlay union-pixel-count ordered profile,sum(p*((z_norm-mu)/sigma)^3),B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM110_axial_shape_entropy_batch,PRM110_axial_shape_entropy_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM110 axial-position shape/entropy cohort; no y, selection or promotion",58,58,58,U111-BLK-018,1,0,B,LIT-X028,normalized 1D axial distribution statistic only; not a full 3D topology estimator,U111-BLK-018
XREG-v2.7-TECHNICAL,RAW-X046::overlay_union_pixel_count_center_edge_mass_contrast,RAW-X046,overlay_axial_position_shape,overlay_union_pixel_count_center_edge_mass_contrast,dimensionless,800-pair overlay union-pixel-count ordered profile,"(mass(z in [0.25,0.75])-mass(edges))/total_mass",B|C|F|L|T,derived_normalized_contrast_from_verified_SLICE004_profile,PRM110_axial_shape_entropy_batch,PRM110_axial_shape_entropy_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM110 axial-position shape/entropy cohort; no y, selection or promotion",58,58,58,U111-BLK-019,1,0,C,LIT-X028,normalized 1D axial distribution statistic only; not a full 3D topology estimator,U111-BLK-019
XREG-v2.7-TECHNICAL,RAW-X046::overlay_union_pixel_count_normalized_profile_entropy,RAW-X046,overlay_axial_position_shape,overlay_union_pixel_count_normalized_profile_entropy,dimensionless,800-pair overlay union-pixel-count ordered profile,-sum(p*ln(p))/ln(number_of_ordered_rows),B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM110_axial_shape_entropy_batch,PRM110_axial_shape_entropy_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM110 axial-position shape/entropy cohort; no y, selection or promotion",58,58,58,U111-BLK-001,4,3,B,LIT-X028,normalized 1D axial distribution statistic only; not a full 3D topology estimator,U111-BLK-001
XREG-v2.7-TECHNICAL,RAW-X047::overlay_blue_pixel_count_weighted_axial_q10_position,RAW-X047,axial_weighted_quantile_location,overlay_blue_pixel_count_weighted_axial_q10_position,dimensionless,800-pair overlay blue-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.10,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,39,U113-BLK-001,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-001
XREG-v2.7-TECHNICAL,RAW-X047::overlay_blue_pixel_count_weighted_axial_q25_position,RAW-X047,axial_weighted_quantile_location,overlay_blue_pixel_count_weighted_axial_q25_position,dimensionless,800-pair overlay blue-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.25,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,41,U113-BLK-002,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-002
XREG-v2.7-TECHNICAL,RAW-X047::overlay_blue_pixel_count_weighted_axial_q75_position,RAW-X047,axial_weighted_quantile_location,overlay_blue_pixel_count_weighted_axial_q75_position,dimensionless,800-pair overlay blue-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.75,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,41,U113-BLK-003,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-003
XREG-v2.7-TECHNICAL,RAW-X047::overlay_blue_pixel_count_weighted_axial_q90_position,RAW-X047,axial_weighted_quantile_location,overlay_blue_pixel_count_weighted_axial_q90_position,dimensionless,800-pair overlay blue-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.90,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,40,U113-BLK-004,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-004
XREG-v2.7-TECHNICAL,RAW-X047::overlay_purple_pixel_count_weighted_axial_q10_position,RAW-X047,axial_weighted_quantile_location,overlay_purple_pixel_count_weighted_axial_q10_position,dimensionless,800-pair overlay purple-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.10,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,11,U113-BLK-005,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-005
XREG-v2.7-TECHNICAL,RAW-X047::overlay_purple_pixel_count_weighted_axial_q25_position,RAW-X047,axial_weighted_quantile_location,overlay_purple_pixel_count_weighted_axial_q25_position,dimensionless,800-pair overlay purple-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.25,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,25,U113-BLK-006,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-006
XREG-v2.7-TECHNICAL,RAW-X047::overlay_purple_pixel_count_weighted_axial_q75_position,RAW-X047,axial_weighted_quantile_location,overlay_purple_pixel_count_weighted_axial_q75_position,dimensionless,800-pair overlay purple-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.75,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,23,U113-BLK-007,2,1,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-007
XREG-v2.7-TECHNICAL,RAW-X047::overlay_purple_pixel_count_weighted_axial_q90_position,RAW-X047,axial_weighted_quantile_location,overlay_purple_pixel_count_weighted_axial_q90_position,dimensionless,800-pair overlay purple-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.90,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,10,U113-BLK-008,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-008
XREG-v2.7-TECHNICAL,RAW-X047::overlay_red_pixel_count_weighted_axial_q10_position,RAW-X047,axial_weighted_quantile_location,overlay_red_pixel_count_weighted_axial_q10_position,dimensionless,800-pair overlay red-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.10,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,35,U113-BLK-009,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-009
XREG-v2.7-TECHNICAL,RAW-X047::overlay_red_pixel_count_weighted_axial_q25_position,RAW-X047,axial_weighted_quantile_location,overlay_red_pixel_count_weighted_axial_q25_position,dimensionless,800-pair overlay red-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.25,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,36,U113-BLK-010,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-010
XREG-v2.7-TECHNICAL,RAW-X047::overlay_red_pixel_count_weighted_axial_q75_position,RAW-X047,axial_weighted_quantile_location,overlay_red_pixel_count_weighted_axial_q75_position,dimensionless,800-pair overlay red-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.75,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,35,U113-BLK-011,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-011
XREG-v2.7-TECHNICAL,RAW-X047::overlay_red_pixel_count_weighted_axial_q90_position,RAW-X047,axial_weighted_quantile_location,overlay_red_pixel_count_weighted_axial_q90_position,dimensionless,800-pair overlay red-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.90,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,31,U113-BLK-012,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-012
XREG-v2.7-TECHNICAL,RAW-X047::overlay_union_pixel_count_weighted_axial_q10_position,RAW-X047,axial_weighted_quantile_location,overlay_union_pixel_count_weighted_axial_q10_position,dimensionless,800-pair overlay union-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.10,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,11,U113-BLK-013,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-013
XREG-v2.7-TECHNICAL,RAW-X047::overlay_union_pixel_count_weighted_axial_q25_position,RAW-X047,axial_weighted_quantile_location,overlay_union_pixel_count_weighted_axial_q25_position,dimensionless,800-pair overlay union-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.25,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,24,U113-BLK-014,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-014
XREG-v2.7-TECHNICAL,RAW-X047::overlay_union_pixel_count_weighted_axial_q75_position,RAW-X047,axial_weighted_quantile_location,overlay_union_pixel_count_weighted_axial_q75_position,dimensionless,800-pair overlay union-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.75,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,22,U113-BLK-015,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-015
XREG-v2.7-TECHNICAL,RAW-X047::overlay_union_pixel_count_weighted_axial_q90_position,RAW-X047,axial_weighted_quantile_location,overlay_union_pixel_count_weighted_axial_q90_position,dimensionless,800-pair overlay union-pixel-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.90,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,11,U113-BLK-016,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-016
XREG-v2.7-TECHNICAL,RAW-X047::slice_component_count_weighted_axial_q10_position,RAW-X047,axial_weighted_quantile_location,slice_component_count_weighted_axial_q10_position,dimensionless,801-row slice min2-component-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.10,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,18,U113-BLK-017,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-017
XREG-v2.7-TECHNICAL,RAW-X047::slice_component_count_weighted_axial_q25_position,RAW-X047,axial_weighted_quantile_location,slice_component_count_weighted_axial_q25_position,dimensionless,801-row slice min2-component-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.25,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,22,U113-BLK-018,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-018
XREG-v2.7-TECHNICAL,RAW-X047::slice_component_count_weighted_axial_q75_position,RAW-X047,axial_weighted_quantile_location,slice_component_count_weighted_axial_q75_position,dimensionless,801-row slice min2-component-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.75,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,24,U113-BLK-019,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-019
XREG-v2.7-TECHNICAL,RAW-X047::slice_component_count_weighted_axial_q90_position,RAW-X047,axial_weighted_quantile_location,slice_component_count_weighted_axial_q90_position,dimensionless,801-row slice min2-component-count ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.90,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,15,U113-BLK-020,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-020
XREG-v2.7-TECHNICAL,RAW-X047::slice_material_area_weighted_axial_q10_position,RAW-X047,axial_weighted_quantile_location,slice_material_area_weighted_axial_q10_position,dimensionless,801-row slice material-area ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.10,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,13,U113-BLK-021,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-021
XREG-v2.7-TECHNICAL,RAW-X047::slice_material_area_weighted_axial_q25_position,RAW-X047,axial_weighted_quantile_location,slice_material_area_weighted_axial_q25_position,dimensionless,801-row slice material-area ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.25,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,23,U113-BLK-022,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-022
XREG-v2.7-TECHNICAL,RAW-X047::slice_material_area_weighted_axial_q75_position,RAW-X047,axial_weighted_quantile_location,slice_material_area_weighted_axial_q75_position,dimensionless,801-row slice material-area ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.75,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,25,U113-BLK-007,2,1,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-007
XREG-v2.7-TECHNICAL,RAW-X047::slice_material_area_weighted_axial_q90_position,RAW-X047,axial_weighted_quantile_location,slice_material_area_weighted_axial_q90_position,dimensionless,801-row slice material-area ordered profile,min z_norm where cumulative(profile)/sum(profile) >= 0.90,B|C|F|L|T,direct_statistic_from_verified_SLICE004_profile,PRM112_axial_weighted_quantile_location_batch,PRM112_axial_weighted_quantile_location_values_long.csv,batch_B_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_B_unselected_block_aware,False,False,False,"PRM112 weighted axial quantile-location cohort; no y, selection or promotion",58,58,9,U113-BLK-023,1,0,B,LIT-X033,robust normalized 1D axial distribution-location statistic only; not a full 3D topology estimator,U113-BLK-023
XREG-v2.7-TECHNICAL,RAW-X048::component_area_cv,RAW-X048,overlay_component_inequality_concentration,component_area_cv,dimensionless,all kept overlay connected-component areas across 800 layer pairs,population q95/q99; Gini; normalized Shannon entropy; HHI; or population CV,B|C|F|L|T,derived_normalized_concentration_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U139-BLK-001,3,2,C,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U139-BLK-001
XREG-v2.7-TECHNICAL,RAW-X048::component_area_gini,RAW-X048,overlay_component_inequality_concentration,component_area_gini,dimensionless,all kept overlay connected-component areas across 800 layer pairs,population q95/q99; Gini; normalized Shannon entropy; HHI; or population CV,B|C|F|L|T,derived_normalized_concentration_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U115-BLK-002,1,0,C,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U115-BLK-002
XREG-v2.7-TECHNICAL,RAW-X048::component_area_hhi,RAW-X048,overlay_component_inequality_concentration,component_area_hhi,dimensionless,all kept overlay connected-component areas across 800 layer pairs,population q95/q99; Gini; normalized Shannon entropy; HHI; or population CV,B|C|F|L|T,derived_normalized_concentration_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U115-BLK-003,1,0,C,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U115-BLK-003
XREG-v2.7-TECHNICAL,RAW-X048::component_area_normalized_entropy,RAW-X048,overlay_component_inequality_concentration,component_area_normalized_entropy,dimensionless,all kept overlay connected-component areas across 800 layer pairs,population q95/q99; Gini; normalized Shannon entropy; HHI; or population CV,B|C|F|L|T,derived_normalized_concentration_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U115-BLK-004,1,0,C,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U115-BLK-004
XREG-v2.7-TECHNICAL,RAW-X048::component_area_q95_mm2,RAW-X048,overlay_component_inequality_concentration,component_area_q95_mm2,mm2,all kept overlay connected-component areas across 800 layer pairs,population q95/q99; Gini; normalized Shannon entropy; HHI; or population CV,B|C|F|L|T,direct_statistic_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U139-BLK-002,3,2,B,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U139-BLK-002
XREG-v2.7-TECHNICAL,RAW-X048::component_area_q99_mm2,RAW-X048,overlay_component_inequality_concentration,component_area_q99_mm2,mm2,all kept overlay connected-component areas across 800 layer pairs,population q95/q99; Gini; normalized Shannon entropy; HHI; or population CV,B|C|F|L|T,direct_statistic_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U115-BLK-006,1,0,B,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U115-BLK-006
XREG-v2.7-TECHNICAL,RAW-X048::pair_largest_component_share_iqr,RAW-X048,overlay_component_inequality_concentration,pair_largest_component_share_iqr,dimensionless,800 pairwise largest kept-component area shares,population statistic across max(component area)/sum(component area) for each pair,B|C|F|L|T,derived_normalized_concentration_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U121-BLK-002,2,1,C,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U121-BLK-002
XREG-v2.7-TECHNICAL,RAW-X048::pair_largest_component_share_mean,RAW-X048,overlay_component_inequality_concentration,pair_largest_component_share_mean,dimensionless,800 pairwise largest kept-component area shares,population statistic across max(component area)/sum(component area) for each pair,B|C|F|L|T,direct_statistic_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U115-BLK-008,1,0,B,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U115-BLK-008
XREG-v2.7-TECHNICAL,RAW-X048::pair_largest_component_share_population_std,RAW-X048,overlay_component_inequality_concentration,pair_largest_component_share_population_std,dimensionless,800 pairwise largest kept-component area shares,population statistic across max(component area)/sum(component area) for each pair,B|C|F|L|T,direct_statistic_from_verified_SLICE004_component_table,PRM114_overlay_component_inequality_concentration_batch,PRM114_overlay_component_inequality_concentration_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM114 overlay component inequality/concentration cohort; no y, selection or promotion",58,58,58,U115-BLK-009,1,0,B,LIT-X035,connected-component area distribution statistic only; not a full 3D topology estimator,U115-BLK-009
