relative_path,file_name,extension,top_group,depth,package_state,korean_description
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/OUTPUT_MANIFEST.csv,OUTPUT_MANIFEST.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-003-20260729-002 입력·출력·경로·SHA-256을 고정한 manifest. 관련 ID: ROUTE-VALID-003(STEP·tessellation·imported STL selected-slice 비교 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/PRODUCER_PACKET.json,PRODUCER_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-003-20260729-002 폴더의 설정·manifest·상태·QA 기계 판독 파일. 관련 ID: ROUTE-VALID-003(STEP·tessellation·imported STL selected-slice 비교 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/REPORT.md,REPORT.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-003-20260729-002 작업의 목적·실행 결과·해석 경계를 기록한 보고서. 관련 ID: ROUTE-VALID-003(STEP·tessellation·imported STL selected-slice 비교 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-003/ROUTE-VALID-003-20260729-002/ROUTE_VALID_003_PACKET.json,ROUTE_VALID_003_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-003-20260729-002 폴더의 설정·manifest·상태·QA 기계 판독 파일. 관련 ID: ROUTE-VALID-003(STEP·tessellation·imported STL selected-slice 비교 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/FINAL_OUTPUT_MANIFEST.csv,FINAL_OUTPUT_MANIFEST.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 입력·출력·경로·SHA-256을 고정한 manifest. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/INDEPENDENT_QA.json,INDEPENDENT_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/MERGE_PACKET.md,MERGE_PACKET.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 작업의 QA·채택 범위·남은 제한을 요약한 merge packet. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/OUTPUT_MANIFEST.csv,OUTPUT_MANIFEST.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 입력·출력·경로·SHA-256을 고정한 manifest. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/POLICY_CONTRACT.json,POLICY_CONTRACT.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 폴더의 설정·manifest·상태·QA 기계 판독 파일. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/PROTECTED_ASSET_RECHECK.csv,PROTECTED_ASSET_RECHECK.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 폴더의 계산값·registry·manifest·QA 표. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/ROUTE-VALID-004/ROUTE-VALID-004-20260729-001/REPORT.md,REPORT.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-004-20260729-001 작업의 목적·실행 결과·해석 경계를 기록한 보고서. 관련 ID: ROUTE-VALID-004(source type별 허용·차단 route 정책 결정 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/overlay_0199_0200.png,overlay_0199_0200.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/overlay_0399_0400.png,overlay_0399_0400.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/overlay_0599_0600.png,overlay_0599_0600.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/overlay_0799_0800.png,overlay_0799_0800.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/slice_0000.png,slice_0000.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/slice_0200.png,slice_0200.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/slice_0400.png,slice_0400.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/slice_0600.png,slice_0600.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/anchor_pngs/slice_0800.png,slice_0800.png,.png,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,anchor_pngs 작업의 slice·overlay·진단·결과 시각 자료. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/CONTRACT_MANIFEST.json,CONTRACT_MANIFEST.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,STRICT-STEP-026-20260731-001 입력·출력·경로·SHA-256을 고정한 manifest. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/direct_legacy_scalar_table.csv,direct_legacy_scalar_table.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,STRICT-STEP-026 작업의 v1.1 authoritative evidence 근거 파일. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/INDEPENDENT_QA.json,INDEPENDENT_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,STRICT-STEP-026-20260731-001 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/overlay_png_manifest.csv,overlay_png_manifest.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,STRICT-STEP-026-20260731-001 입력·출력·경로·SHA-256을 고정한 manifest. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/RUN_STATE.json,RUN_STATE.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,STRICT-STEP-026 작업의 terminal_snapshot_v1_1_r2 근거 파일. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/STRICT-STEP-026-20260731-001/slice_png_manifest.csv,slice_png_manifest.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,STRICT-STEP-026-20260731-001 입력·출력·경로·SHA-256을 고정한 manifest. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/worker_logs/STRICT-STEP-026-20260731-001.stderr.log,STRICT-STEP-026-20260731-001.stderr.log,.log,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,worker_logs 폴더의 실행 로그. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/results/STRICT-STEP-026/worker_logs/STRICT-STEP-026-20260731-001.stdout.log,STRICT-STEP-026-20260731-001.stdout.log,.log,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,worker_logs 폴더의 실행 로그. 관련 ID: STRICT-STEP-026(C1 원본 STEP direct slicing·구조인자 40개 계산 작업)
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/I007_F1/IMSTL-007-20260728-002/DECISION_PACKET.json,DECISION_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-007-20260728-002 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/I007_F1/IMSTL-007-20260728-002/INDEPENDENT_QA.json,INDEPENDENT_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-007-20260728-002 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/I007_F1/IMSTL-007-20260728-002/OUTPUT_MANIFEST.csv,OUTPUT_MANIFEST.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-007-20260728-002 입력·출력·경로·SHA-256을 고정한 manifest
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/I007_F1/IMSTL-007-20260728-002/PRODUCER_QA.json,PRODUCER_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-007-20260728-002 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/I007_F1/IMSTL-007-20260728-002/REPORT.md,REPORT.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-007-20260728-002 작업의 목적·실행 결과·해석 경계를 기록한 보고서
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/DECISION_PACKET.json,DECISION_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-006-20260728-002 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/IMSTL_006_SMALL_GENERALIZATION_REPORT_20260728.md,IMSTL_006_SMALL_GENERALIZATION_REPORT_20260728.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-006-20260728-002 폴더의 설명·보고·계약·의사결정 문서
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/INDEPENDENT_QA.json,INDEPENDENT_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-006-20260728-002 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/PRODUCER_QA.json,PRODUCER_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-006-20260728-002 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/IMSTL-006_SMALL_GENERALIZATION/IMSTL-006-20260728-002/SELECTED_GATE_PACKET.json,SELECTED_GATE_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,IMSTL-006-20260728-002 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/C1_ZMID_P1000_IMPORTED_STL_ROUTE_C.png,C1_ZMID_P1000_IMPORTED_STL_ROUTE_C.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-001-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/INDEPENDENT_QA.json,INDEPENDENT_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-001-20260729-001 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/REPORT.md,REPORT.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-001-20260729-001 작업의 목적·실행 결과·해석 경계를 기록한 보고서
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-001/ROUTE-VALID-001-20260729-001/ROUTE_VALID_001_C1_PACKET.json,ROUTE_VALID_001_C1_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-001-20260729-001 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P1000_ROUTE_A.png,B1_ZMID_P1000_ROUTE_A.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P1000_ROUTE_B.png,B1_ZMID_P1000_ROUTE_B.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P1000_ROUTE_C.png,B1_ZMID_P1000_ROUTE_C.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P500_ROUTE_A.png,B1_ZMID_P500_ROUTE_A.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P500_ROUTE_B.png,B1_ZMID_P500_ROUTE_B.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/B1_ZMID_P500_ROUTE_C.png,B1_ZMID_P500_ROUTE_C.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/INDEPENDENT_QA.json,INDEPENDENT_QA.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P1000_ROUTE_A.png,L7_ZMID_P1000_ROUTE_A.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P1000_ROUTE_B.png,L7_ZMID_P1000_ROUTE_B.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P1000_ROUTE_C.png,L7_ZMID_P1000_ROUTE_C.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P500_ROUTE_A.png,L7_ZMID_P500_ROUTE_A.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P500_ROUTE_B.png,L7_ZMID_P500_ROUTE_B.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/L7_ZMID_P500_ROUTE_C.png,L7_ZMID_P500_ROUTE_C.png,.png,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 slice·overlay·진단·결과 시각 자료
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/MERGE_PACKET.md,MERGE_PACKET.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 QA·채택 범위·남은 제한을 요약한 merge packet
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/REPORT.md,REPORT.md,.md,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 작업의 목적·실행 결과·해석 경계를 기록한 보고서
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/resume_evidence/ROUTE-VALID-002/ROUTE-VALID-002-20260729-001/ROUTE_VALID_002_PACKET.json,ROUTE_VALID_002_PACKET.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,ROUTE-VALID-002-20260729-001 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/IMSTL_006_independent_qa.py,IMSTL_006_independent_qa.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,"IMPORTED_STL_AND_ROUTE_VALIDATION 파이프라인의 독립 QA/회귀검증. Imported-STL winding route, F1 stress tests and STEP/tessellation/STL comparison tools"
